ctxkey,pattern,histlen,pc,bw,bctx
14490,64637984,32,22017334,2,22023190
2527,158117914,26,21798164,2,139952163900491
4388,258052106,10,22211913,2,18477196
14934,87334938,26,21833935,2,22253900
13410,511722498,2,22059853,2,21928564
4296,317517841,17,25944618,2,18490466
2724,98014240,32,25994577,2,21774676
8414,36033560,24,22205964,2,18473690
10584,208205852,28,22228558,2,61700112
11348,118537235,19,25940165,2,25940180
8934,462549024,32,21813025,2,21821368
14524,21327900,28,21828110,2,21830302
14472,289442826,10,21774831,2,21774574
2470,128626697,9,22250956,2,22251362
8373,256207891,19,21798569,2,21798803
5422,242887708,28,21897747,2,18494598
1044,164579341,13,26000390,2,26000396
11717,293139488,32,22033170,2,18494055
1154,461479964,28,21833461,2,21999428
14552,359549976,24,21805118,64,19004636
11309,44673052,28,21808518,64,27398032
4419,187756576,32,21813096,64,21809839
8277,386407452,28,21796211,2,21820119
10820,313614342,6,22250777,2,25940200
1857,145952780,12,21987419,2,21774497
11416,427700239,15,22060194,2,22059866
10424,225976330,10,21903553,2,28403416
10237,107780110,14,21927103,64,22060001
9362,127503372,12,20984017,2,20767824
6119,139441171,19,22208603,2,28455553
3347,299154447,15,21796042,2,22185183
1436,462963718,6,18636324,64,18632395
4480,230395924,20,21921947,2,25940180
6327,32531468,12,22044122,2,18986055
4274,200573967,15,18680141,2,21823824
16309,195662876,28,21896237,2,25939921
6373,482547718,6,22116438,2,22116259
13374,337586194,18,22118360,2,22118512
13666,405487633,17,18903272,2,21774842
7384,221366282,10,18467472,2,18631794
1778,329656334,14,22279607,2,19004438
11830,513890332,28,22102125,2,22107378
2307,216197140,20,18626432,2,139952163856067
12118,532153364,20,28466140,2,61699872
5628,520704022,22,21843592,2,22133390
3252,286940170,10,18462934,2,30508132
13374,254094349,13,22118360,2,22118512
12818,116190224,16,22001133,2,21987200
5826,203319313,17,21903507,2,28403478
13204,189715480,24,26136723,2,26104656
14793,275923974,6,22104221,2,22103753
13523,503312406,22,18444957,64,22212542
12415,344070155,11,26104790,2,26035725
14757,201357340,28,19031681,2,21903149
6327,48344076,12,22044077,2,18986055
8979,239206436,36,22060762,2,22060785
10818,345560074,10,18491199,2,18490918
12620,181476358,6,18634049,2,18509550
10973,122633231,15,21927395,64,22060001
8979,403275812,36,22060808,2,22060785
3339,472269852,28,25946411,2,22135949
5519,54438944,32,21805091,64,25939945
3398,307792915,19,18449456,2,18449502
8632,280038406,6,21916293,2,18464784
4857,473649158,6,21954899,2,21958231
12620,282144774,6,18467616,2,18509550
2379,171634690,2,21798856,2,139952163900591
6719,409893914,26,21795823,2,21799099
15069,381464604,28,25939898,2,21774433
14548,502675477,21,18443236,2,18443104
4475,160456710,6,19057258,2,19058507
14230,327940114,18,22208194,2,18668476
3264,95959054,14,21829317,2,21829468
4548,57800730,26,18903490,2,19003980
14552,45221920,32,21803920,64,19004636
6509,10384410,26,21903460,2,28463485
13906,252066844,28,21884819,2,21883376
3204,145118225,17,22214744,2,21648166
7657,153436186,26,21796276,64,18675303
6373,122271750,6,22116389,2,22116259
2564,154371081,9,22139981,2,28042392
566,189307910,6,18636191,2,18410474
10838,221235213,13,18491181,2,18490930
14103,314683418,26,21920604,2,22008187
2379,191098894,14,21799170,2,139952163900591
10394,1739791,15,28469295,2,28403416
1099,340288525,13,19245646,2,28345329
7528,528737294,14,22258261,2,18576194
6307,24418324,20,22179488,2,21923291
9939,296804374,22,22112047,2,18768317
14005,54507540,20,22211826,2,22211607
11213,80120852,20,21816503,2,22137253
5558,399063059,19,22072684,2,22072084
12253,234344463,15,18463990,2,25939921
10899,64003082,10,18636324,2,18627295
9238,321356822,22,19248004,2,19250700
16300,86917142,22,21922375,2,21920644
15414,390520856,24,22191985,2,22189868
4404,28529690,26,22199613,2,25940180
13563,210850825,9,22211644,2,18476653
16302,521190414,14,18624419,2,18628236
5232,397796368,16,18870307,2,19004364
14495,30270477,13,18633166,2,18634753
15706,334732324,36,27695159,64,139952163827137
6582,382588960,32,21934868,2,18689742
10532,287174677,21,21903460,2,28403504
1044,69963786,10,26000390,2,26000396
11684,143378460,28,22247481,2,25940180
16305,394999834,26,25939898,64,19004691
7867,100486157,13,21824893,2,139952163418267
1424,258664476,28,21855039,2,61699760
14710,427370498,2,22033190,2,18494144
14925,64533530,26,19245287,64,26228739
152,205198342,6,18632879,2,18509812
8469,352487430,6,22033184,2,21923291
13360,357781510,6,21829317,2,18910420
11684,45219876,36,22247481,2,25940180
12203,151332896,32,21809910,64,21809839
4580,207102987,11,22211695,2,18477196
3456,25398278,6,18730374,2,18990062
7241,239234058,10,21811297,2,27396407
14330,44118034,18,22226871,2,22019146
14005,504158228,20,22211826,2,22211607
16360,181804046,14,22142511,2,19078720
14793,529365018,26,22107464,2,22103753
2554,345993235,19,22001124,2,22003264
4506,248206350,14,22040292,2,22040550
11805,306154516,20,22089512,2,22085067
3145,106681354,10,22142153,2,18626747
15486,192093220,36,21964257,64,22247661
98,113487878,6,18442408,2,18441876
12203,231620636,28,21809910,64,21809839
6062,43591694,14,21813025,2,25940180
7969,8060938,10,21774502,2,25939921
14751,506544145,17,27666554,2,28604559
3594,220347402,10,19057270,2,19058844
5914,531258390,22,22213165,2,22212760
9886,339666966,22,22023111,2,22016460
10820,163286034,18,28272408,2,25940200
13427,381277201,17,22211826,2,22211607
13837,177194012,28,22134704,2,21795833
4932,150697990,6,139952164421948,2,18455788
3740,178517018,26,21869907,2,22196658
4733,441884685,13,21824893,2,18445131
345,254354442,10,18659169,2,18657139
7341,291609624,24,22051618,2,22239097
8781,18877451,11,22136648,2,22139683
9238,155067413,21,19248004,2,19250700
9238,407633941,21,19248004,2,19250700
2379,61959179,11,21799471,2,139952163900591
6373,320533513,9,22116212,2,22116259
10357,434564132,36,19066260,64,19066213
9339,515744782,14,21893364,2,22115073
11007,361616416,32,25939898,2,21912167
6137,528678932,20,28466288,2,22269051
1003,271761422,14,18631717,64,18627260
11463,521757705,9,18538741,2,25946459
4113,287666204,28,22198718,2,22199259
6719,197760024,24,21795823,2,21799099
2485,470994950,6,22109111,2,21858593
7396,76803082,10,21957947,2,22279176
4153,83500038,6,18633005,2,25939921
1962,74057738,10,18632752,2,18634678
4032,427181070,14,19031513,2,19031876
5864,264868890,26,28345272,64,28345144
4964,510228516,36,27695159,64,139952163827137
6821,315345930,10,22279607,2,19003945
4761,88665102,14,22178292,2,25939921
8685,220896275,19,21902700,2,21903149
1089,383362054,6,22118080,2,22117439
6285,532760588,12,21815845,2,21869383
3577,128004112,16,26054327,2,26035603
7314,511698957,13,28461822,2,18490366
7545,50353180,28,21774396,64,21856628
283,208619552,32,25939898,64,22268872
1635,256346136,24,22200376,2,21902733
10838,11724806,6,18491459,2,18490930
488,277962763,11,139952164422039,2,61700144
2811,73077786,26,22278580,2,18446867
1921,133522453,21,21944484,2,21943921
560,107482148,36,21935899,64,139952163827137
16130,202683420,28,21809728,2,27388580
7773,401417244,28,21810658,2,21809923
7540,36278281,9,22253819,2,21831002
6062,189488160,32,21813025,2,25940180
7275,27195420,28,21965249,2,22079819
14573,114428939,11,28272265,2,18640723
7073,442233866,10,18631603,2,18626127
7104,42362898,18,21853260,64,21651760
4198,235589660,28,22114811,2,22114766
1397,463514633,9,18730280,2,22251319
7528,339620886,22,22258261,2,18576194
1397,308017158,6,18730082,2,22251319
9965,184107030,22,22213351,2,21774497
13088,147835917,13,18987952,2,18987878
6373,27397126,6,22116440,2,22116259
14784,383852550,6,25939783,2,21974474
13772,232995846,6,18506758,2,21964784
11432,412611600,16,21823818,2,18455346
4940,40269843,19,18632654,2,18467656
11970,58307605,21,22213148,2,22212960
2262,97323036,28,26054231,2,26000194
14149,411165705,9,21965822,2,22079719
14149,287721487,15,21965822,2,22079719
12934,356786200,24,22103822,2,21987200
14490,350246938,26,22017334,2,22023190
136,490977286,6,18714999,64,18714914
15237,336668693,21,22137181,2,25946459
3843,329364489,9,18462934,2,30508377
318,514930690,2,20356197,2,26885452
5046,348670982,6,19057149,2,21901540
10428,224518150,6,18633628,2,18634942
3564,153858084,36,22017334,2,22023190
7540,369193990,6,22253819,2,21831002
6307,42140698,26,22180475,2,21923291
7219,23896081,17,22251381,2,18565901
7944,404595732,20,18506758,2,25940200
13500,365556749,13,22041325,2,22044474
13906,56485912,24,21884819,2,21883376
6997,520392728,24,22254109,64,21815319
7714,190268448,32,21818673,2,22264208
4442,367262730,10,22211655,2,18477236
5826,220621837,13,28403464,2,28403478
6062,329828388,36,21813965,2,25940180
7081,37896207,15,18980435,2,139952163848951
10168,57229318,6,25946290,2,28033534
4012,317921302,22,25939898,2,21972188
5757,79246364,28,22001657,64,22010421
4433,536016920,24,18672749,2,22208181
5063,222979081,9,18410162,2,19057651
16141,359243785,9,22134704,2,21795833
10838,481894406,6,18491151,2,18490930
2788,149735460,36,22280839,2,21907040
13513,51725326,14,21887325,2,18443329
2934,441643034,26,21965132,2,22280876
15095,314129432,24,21902951,2,25939921
1424,123269142,22,21855039,2,61699760
12395,359402516,20,26190717,2,21903735
4932,152686598,6,139952164421912,2,18455788
5366,506516508,28,22200301,2,21869918
1154,138169360,16,25958462,2,21999428
5597,272709654,22,25939898,64,21805712
3654,191348750,14,21774396,2,19003940
7540,150168586,10,21824579,2,21831002
10082,99559452,28,22198718,2,25940180
1030,474662932,20,25939898,2,18691012
4932,156956678,6,139952164421872,2,18455788
13771,182705158,6,26000851,2,26000757
5366,133109784,24,22200301,2,21869918
13504,432381965,13,22060194,2,21929726
3459,386510880,32,21903460,2,22110105
1365,35227657,9,18483143,2,21974513
5914,58689556,20,22213165,2,22212760
14607,229097498,26,18478774,64,19037157
11267,445949978,26,21774396,64,21909467
4480,403888147,19,21921975,2,25940180
6582,478320668,28,21934868,2,18689742
5914,165742601,9,22213672,2,22212760
2201,127005716,20,21913961,2,21834219
11635,418028546,2,21929171,2,22059697
8948,52605978,26,22112420,2,22225294
2303,59140111,15,26000813,2,26035295
2279,236436504,24,25939898,2,21916571
6565,427580434,18,21795823,2,21842347
13853,325213206,22,25946332,2,22141237
9256,506549274,26,21774942,64,22098600
11416,343331857,17,21927103,2,22059866
10744,61407250,18,22142737,2,19078720
6352,300836882,18,21795642,2,21798210
1151,175235098,26,21964257,64,22247661
14040,461323281,17,22008988,2,25940180
2549,475167772,28,21885476,2,21884547
14040,366763036,28,22008988,2,25940180
11899,466292749,13,18674571,2,18674991
12548,55051290,26,22132833,2,25940180
16069,295143446,22,21774461,2,25946479
4937,19031050,10,19057182,2,19058353
12270,295601172,20,22015732,2,22002556
3325,131271700,20,18454757,2,25939921
1372,47686688,32,20984022,2,20767824
5628,473108506,26,21843592,2,22133390
6327,480847878,6,22042848,2,18986055
7681,275279889,17,22251336,2,18566047
14748,475594768,16,21774654,2,18425870
2362,173746196,20,18495635,2,28461770
1845,155959305,9,19003807,2,22279663
2495,277683228,28,25939898,64,21805712
12259,493557779,19,22133296,2,22137253
1274,164875274,10,27000377,2,61699856
4326,282321933,13,21922204,2,25940180
6352,204752916,20,21799219,2,21798210
15237,311675918,14,21835569,2,25946459
4390,324160548,36,27694706,2,61699872
9362,52490268,28,20983724,2,20767824
2463,451735566,14,21903002,2,19030661
12001,40010778,26,22213165,2,25939921
759,173576198,6,21980888,2,21985897
6835,353203218,18,21815816,2,21853225
9965,112813077,21,22213351,2,21774497
6352,370664463,15,21799219,2,21798210
16048,113310730,10,25958430,2,22142744
3740,44235802,26,21869907,2,22196658
15041,238444572,28,28466373,2,22268987
14255,359805970,18,22196364,2,22190583
3580,99350534,6,22137167,2,21774676
11653,116020230,6,25996784,2,25958543
3456,366571533,13,18508155,2,18990062
16309,8746008,24,21896237,2,25939921
10359,407589894,6,21927342,64,22060001
5890,344860700,28,21903104,2,22115680
5551,318079002,26,22246803,2,21922967
7447,125759505,17,22116073,2,21825421
14548,134775832,24,18443236,2,18443104
15752,47960096,32,22053224,64,22053212
5890,515208218,26,21902951,2,22115680
10315,308115470,14,21987419,2,25940923
1551,467788836,36,25939898,2,25939921
16308,432120849,17,21903507,2,28403416
14934,494046234,26,21833935,2,22253900
10334,121150479,15,22224800,2,25942106
11142,84482076,28,21843592,2,21774676
10394,327703566,14,28469295,2,28403416
10484,337115157,21,28469295,2,28403416
15691,294712336,16,26054327,2,26035253
11102,252478479,15,25958462,2,27456982
4983,162181146,26,22074211,64,22011979
3418,323621898,10,22068386,2,22067474
10878,226500622,14,18491410,2,18490918
15691,110147600,16,26054186,2,26035253
13427,437307409,17,22211826,2,22211607
11229,197725201,17,22060194,64,22060001
6353,36163616,32,21815784,2,25939921
5890,111972376,24,21903104,2,22115680
10738,145375242,10,22001124,2,22003040
13695,168742930,18,22211913,2,22211921
7416,53234707,19,18484118,2,18484028
12359,536038413,13,18538818,2,18539249
14585,380234780,28,22199613,64,21994133
13195,133300256,32,21809728,2,27388627
1631,247685141,21,21888009,2,18443197
3928,196019216,16,25994577,2,25997256
10170,139557920,32,21849651,64,139952163827137
6751,399223818,10,22116126,2,22116259
7491,394337294,14,22116126,2,18494469
4404,492867612,28,22200376,2,25940180
13812,378948640,32,22053224,64,21903647
2379,490910730,10,21799354,2,139952163900591
61,453304356,36,21831709,2,21831583
5597,460764188,28,25939898,64,21805712
3873,332621843,19,25960338,2,26136485
6229,166475789,13,22116432,2,22116115
1190,13662240,32,21808582,2,21912324
15540,314616860,28,25939898,2,18996994
2317,269283356,28,21774396,64,21862530
13427,321421322,10,22211826,2,22211607
14005,349331467,11,22211913,2,22211607
10920,203186208,32,22109757,64,22053243
2262,81807379,19,26054186,2,26000194
12259,307155994,26,22133296,2,22137253
3204,421681162,10,21903002,2,21648166
7187,331947034,26,22109757,64,22053243
8161,164743178,10,21811254,2,21809855
15515,256575520,32,21849568,64,139952163827137
10868,213688340,20,21903507,2,18508982
16130,330617888,32,21809665,2,27388580
11523,510264356,36,21935835,64,139952163827137
13410,393462797,13,22059853,2,21928564
3339,370263064,24,25946411,2,22135949
14030,481749007,15,22008467,2,25940180
5366,210081814,22,22192087,2,21869918
61,432776218,26,21831709,2,21831583
3873,301717517,13,25960597,2,26136485
1872,299028486,6,21864038,2,21863634
4815,483554313,9,22044004,2,22098971
16031,197912598,22,19247700,2,19250781
15506,213474325,21,22281271,2,18540808
16302,4506656,32,18624382,2,18628236
14778,210411533,13,19004376,2,21846012
2320,383220751,15,21774502,2,18410486
469,21961749,21,21774654,2,25939921
9189,358354962,18,18730040,2,18538785
14539,301635616,32,22136544,2,22136219
6603,83032074,10,21774814,2,22251225
15150,365641741,13,18540855,64,18634491
10878,525049862,6,18491199,2,18490918
14114,424451086,14,22212013,2,22211634
1883,8899608,24,21903104,2,18443329
944,460147736,24,22195635,2,22194346
14323,480326675,19,22211826,2,22211921
1044,5069838,14,26000390,2,26000396
9074,406850573,13,22142231,2,22142554
12269,426938374,6,18633075,2,18509903
5714,105954330,26,25940053,2,25940180
6509,53804056,24,21903460,2,28463485
5418,67672090,26,30508130,64,21903540
5826,524532753,17,28403464,2,28403478
14114,33734672,16,22211655,2,22211634
1044,411438100,20,26000390,2,26000396
15449,7272461,13,18540587,64,26368290
12118,148781078,22,28466140,2,61699872
6139,86465557,21,21834852,2,21774497
3737,389976086,22,19003917,64,18870801
14934,372609045,21,21833935,2,22253900
15237,266671121,17,22137181,2,25946459
7856,415962144,32,21850884,64,21651760
13205,17630232,24,22213351,2,22213335
7032,116277276,28,28345118,64,28345144
10037,285803537,17,22281045,2,22258297
12834,943140,36,22008487,2,25940180
1365,291099654,6,18483143,2,21974513
10394,338182150,6,28403589,2,28403416
1551,68256804,36,25939898,2,25939921
4983,334886936,24,22073929,64,22011979
2689,271022093,13,21964605,2,22280621
10394,531002383,15,28469295,2,28403416
222,500530189,13,26105030,2,26035792
8228,355509254,6,18911018,2,18910734
15486,473729056,32,21964257,64,22247661
6062,10367012,36,21813965,2,25940180
1424,271206419,19,21855039,2,61699760
1983,457691157,21,22181014,2,22183019
27,124616724,20,21824893,2,139952163417659
2379,361839622,6,21798856,2,139952163900591
4580,340107277,13,22211644,2,18477196
4596,343476234,10,22033479,2,22034122
11387,116529176,24,22000210,2,21912167
14793,525666328,24,22107464,2,22103753
15937,278595616,32,21903507,2,22053161
665,320691224,24,22015901,2,22003225
10394,280828945,17,28469295,2,28403416
2619,478217234,18,26054231,2,26000575
6229,484011023,15,22116432,2,22116115
11830,5800984,24,22102125,2,22107378
6565,453077009,17,21796276,2,21842347
12253,326257674,10,18464309,2,25939921
2206,239227910,6,22116484,2,22116534
14793,301880346,26,22107511,2,22103753
13454,443139090,18,22017733,2,22016460
8356,248666121,9,22142231,2,22142612
13857,250000408,24,21796042,2,22195679
15423,448727059,19,18539135,2,18508623
15095,413467672,24,21903104,2,25939921
35,402060310,22,22212835,2,28461325
11330,398689297,17,21936475,2,21936064
2307,499694602,10,22138582,2,139952163856067
643,436853788,28,18631820,2,18630741
15095,362621980,28,21903104,2,25939921
3204,56091664,16,22214535,2,21648166
15041,272998422,22,28466373,2,22268987
11882,375552028,28,22008140,2,22006542
2379,123202579,19,21799170,2,139952163900591
6304,485508110,14,21936460,2,61699872
6567,6188054,22,25940040,2,22182019
4753,92768284,28,18490756,64,18489133
8511,297317400,24,21869907,2,22200471
2619,79281162,10,26054327,2,26000575
10749,18704405,21,26035518,2,25958543
10106,274418697,9,18633951,64,18635634
10915,198855702,22,19030543,2,21893771
14230,476410906,26,22207971,2,18668476
8685,143946776,24,21902700,2,21903149
4811,6886413,13,25958444,2,25955995
11007,239696915,19,25939898,2,21912167
9238,137432085,21,19246492,2,19250700
5166,147810330,26,21918598,2,18530100
7219,417795093,21,22251381,2,18565901
13504,155843596,12,22060194,2,21929726
4859,478188572,28,21803920,64,19004636
1367,378542092,12,18521646,2,18663451
15065,336286752,32,22102147,64,22105299
10233,423711756,12,21839878,2,139952163441305
11416,30778383,15,22060194,2,22059866
16360,85814298,26,22142661,2,19078720
1367,346591243,11,18521646,2,18663451
1302,302783514,26,22074301,2,22075748
10534,233060371,19,28403476,2,28403466
8277,349793308,28,21796042,2,21820119
12118,195233813,21,28466140,2,61699872
818,391655445,21,22212336,2,22212304
2212,170399754,10,22116438,2,22116534
11330,260206601,9,21936441,2,21936064
3188,346859539,19,25956161,2,26136986
14882,87109638,6,22195806,2,22195062
5422,371111964,28,21897742,2,18494598
14808,34214918,6,22220539,2,25940180
7856,19551264,32,21850884,64,21651760
4456,459939872,32,21812503,64,21809839
1365,476738569,9,18483143,2,21974513
1851,399738890,10,21923225,2,22051885
11717,412417056,32,22033184,2,18494055
10454,390205468,28,21815270,64,21894382
1365,206679046,6,18483143,2,21974513
14548,489301011,19,18443236,2,18443104
10532,67012627,19,21903460,2,28403504
1142,449510420,20,21774942,2,21811464
14548,383379476,20,18443236,2,18443104
4577,532762650,26,25939898,2,18468419
15995,214986784,32,22079646,2,21902733
12251,202943494,6,18482636,2,18651653
11703,39058458,26,25940165,2,18418719
16300,132902940,28,21922375,2,21920644
8323,104950795,11,21927395,64,22060001
2522,389231628,12,21898938,2,22116534
12045,362651684,36,21806292,2,21830193
12335,468792330,10,19056962,2,19059573
12045,48484384,32,21806292,2,21830193
2045,517260306,18,22020601,2,22003023
2045,295601172,20,22015732,2,22003023
4034,28027928,24,18987952,2,21903594
2470,489751562,10,18460717,2,22251362
4404,420015130,26,22200376,2,25940180
1865,487848969,9,21774741,64,18490324
9443,124435478,22,21774654,2,22067777
5890,133647388,28,21903104,2,22115680
4753,156055584,32,18490756,64,18489133
12816,411438104,24,22246331,2,18442898
5253,408434690,2,22033236,2,22033283
12928,37342226,18,19058968,2,21909928
4404,304749596,28,22199613,2,25940180
818,478594067,19,22212336,2,22212304
16309,128873498,26,21896237,2,25939921
16309,15246362,26,21896237,2,25939921
13504,314182667,11,22060194,2,21929726
14539,147803160,24,22136544,2,22136219
7275,137086992,16,21965132,2,22079819
11904,339299356,28,25939898,2,27808190
14149,366815246,14,21965822,2,22079719
8373,441987098,26,21798605,2,21798803
1631,22772757,21,21887325,2,18443197
14539,48408586,10,22136955,2,22136219
9218,389278726,6,21774415,2,22026084
11635,426303497,9,21929763,2,22059697
1982,225311772,28,21868832,2,21867020
8685,435431442,18,21902700,2,21903149
7081,277747731,19,18980435,2,139952163848951
2789,166303750,6,21998944,2,25966921
13088,248827930,26,18987952,2,18987878
13410,44900367,15,22060147,2,21928564
1006,129696800,32,28461258,2,22110086
8781,533879832,24,22133296,2,22139683
5566,407392270,14,18984831,2,22098794
5681,123576352,32,28345118,64,28345313
3254,251765784,24,21903104,64,22050903
8469,424698882,2,22033216,2,21923291
4788,282251270,6,19057206,2,19058456
8469,291560454,6,22033190,2,21923291
5566,514296852,20,22098858,2,22098794
5566,322076686,14,18984840,2,22098794
6578,72973322,10,18491151,2,18490930
7961,270128149,21,21822814,2,21853605
6062,205772828,28,21813965,2,25940180
12259,275020821,21,22133296,2,22137253
16175,442763296,32,21774415,2,21844025
16031,199243795,19,19247193,2,19250781
8488,225943573,21,21944803,2,61699856
14030,338488352,32,22008467,2,25940180
6751,56134666,10,22116270,2,22116259
10484,478577679,15,28469295,2,28403416
5193,158861318,6,22083353,2,19034823
7867,482452489,9,21945223,2,139952163418267
10868,4124692,20,21903460,2,18508982
9732,52143132,28,18495590,2,18489848
15371,530227217,17,21827372,2,21828671
91,346797058,2,21885173,2,25940923
15432,365347859,19,18540587,2,18541496
16093,224243740,28,21869907,2,22200307
2424,153313290,10,22116484,2,22116372
5890,329966616,24,21903104,2,22115680
7595,139551750,6,18631563,2,18626127
16300,494663712,32,21922375,2,21920644
13004,379287562,10,19059046,2,21909916
16130,336191520,32,21809728,2,27388580
3856,533561358,14,18634130,64,18541590
540,233439260,28,22116146,2,21899798
8000,308794394,26,21840227,2,21840098
11162,531176462,14,21910926,2,28466270
7491,405917708,12,22116126,2,18494469
11830,360837148,28,22102125,2,22107378
6751,389195782,6,22116126,2,22116259
10484,133737490,18,21903507,2,28403416
3404,204607498,10,18467075,2,22185132
11635,441744400,16,22059891,2,22059697
13678,306830368,32,21903507,2,22110132
5665,112727042,2,22033479,2,22033311
14725,421259286,22,22105125,2,21946755
6766,494990351,15,22142638,2,22248390
5628,7495700,20,21843665,2,22133390
12934,18222106,26,22103822,2,21987200
3922,178060316,28,21863908,2,61699872
8741,530250776,24,22198561,2,22192023
8516,131095558,6,18490907,64,28473065
14114,503588880,16,22211695,2,22211634
5044,254403590,6,27346111,2,19058390
5044,239314953,9,19057194,2,19058390
4964,372145188,36,21936338,64,139952163827137
8781,344323092,20,22133296,2,22139683
12335,340824074,10,19056953,2,19059573
2470,363598862,14,22251381,2,22251362
6373,200509446,6,22116432,2,22116259
1857,415304728,24,21987514,2,21774497
2105,50983964,28,18670224,2,22208181
15432,206738458,26,18540587,2,18541496
14005,301565973,21,28469884,2,22211607
16031,24832022,22,19247700,2,19250781
13117,341211149,13,18984522,2,18984683
13695,531654684,28,22211826,2,22211921
5890,376171544,24,21903104,2,22115680
4456,227671072,32,21813096,64,21809839
7696,458414082,2,27246730,2,21822464
12934,344238104,24,22103822,2,21987200
10484,256394242,2,28469305,2,28403416
11142,260617232,16,21774396,2,18490312
12441,353680402,18,22110838,64,18418925
3544,34393120,32,22200301,64,22190887
9317,144536600,24,22002589,2,21914197
5232,525044768,32,18870307,2,19004364
8106,6429732,36,18440939,2,22270642
41,353719314,18,22251336,2,18565839
11416,30978063,15,21929539,2,22059866
6509,444322836,20,21903460,2,28463485
15486,359844892,28,21964257,64,22247661
15706,92439578,26,21936338,64,139952163827137
6062,510184480,32,21813965,2,25940180
9663,340461585,17,21903104,2,21902861
8816,267496465,17,21814253,2,21988312
1372,225455136,32,20984022,2,20767824
540,276020238,14,22116160,2,21899798
4909,324826140,28,21774415,2,27506571
14882,375234588,28,22187013,2,22195062
1044,353285137,17,26000124,2,26000396
3041,523751456,32,22280839,64,19078701
7667,78738442,10,25970767,2,22281505
16085,495818776,24,28461291,64,22246791
9356,151574537,9,18495590,2,18489848
4548,484182036,20,18903490,2,19003980
15504,263881734,6,22059385,2,22058096
7667,463164429,13,25970740,2,22281505
2549,60118044,28,21885385,2,21884547
10110,140739608,24,20983858,2,20983792
5422,122328070,6,21908572,2,18494598
15735,437907484,28,25940053,2,25939921
5174,392527894,22,22181014,2,19021290
7667,464561162,10,25970786,2,22281505
13004,351633425,17,22106155,2,21987200
10359,64575514,26,21904488,64,21905580
1365,99539982,14,18483143,2,21974513
2624,68173860,36,22067498,64,22068160
12001,415729686,22,22213165,2,25939921
7173,432021515,11,28345281,64,32513439
11531,474009613,13,18539328,2,18538681
10307,76090374,6,18540855,2,22281405
818,493927441,17,22212336,2,22212304
12669,457868297,9,18651566,2,21973049
580,460823568,16,21927103,64,22060001
13334,94106639,15,18440064,2,18439876
3195,140988430,14,22020468,2,22001381
14476,41739284,20,22067817,2,22067748
10328,80214031,15,21965822,2,22280598
16360,175808540,28,22142661,2,19078720
2320,185144333,13,21774654,2,18410486
4390,172561440,32,21935770,2,61699872
14356,503363600,16,25940165,2,25940180
9287,302336022,22,22025174,2,21924377
725,92672026,26,21833432,2,27809251
12118,345702421,21,28466387,2,61699872
15886,295174172,28,22180475,2,18691512
61,410788892,28,21831709,2,21831583
5366,499408922,26,22200301,2,21869918
2934,102918166,22,21965132,2,22280876
15854,425146386,18,21903553,2,22053706
11696,103421958,6,22091491,2,18454838
2307,169072672,32,22136154,2,139952163856067
2934,288435226,26,21965132,2,22280876
10970,194043924,20,21894533,2,21997196
10233,257146890,10,21839865,2,139952163441305
10379,246420486,6,18633715,2,18635459
12118,153969692,28,28466140,2,61699872
11504,402492442,26,25958462,2,22265324
1169,79754272,32,25939898,2,25939921
7970,288846869,21,21998026,2,22208646
15264,298579974,6,22116166,2,22116094
10082,396417041,17,21870060,2,25940180
4034,140847123,19,21903553,2,21903594
3992,65255436,12,26000390,2,26000396
12897,493826064,16,18440939,2,22011567
5605,355399698,18,139952163855711,2,21774955
11077,95078412,12,22112758,2,22114029
12853,426671128,24,25939898,2,25939921
15534,309287958,22,21774764,2,18508336
2379,475198474,10,21842461,2,139952163900591
3300,274894854,6,18624456,2,18627354
566,318411786,10,18636227,2,18410474
1962,164248591,15,26371225,2,25940180
12001,53727251,19,22213165,2,25939921
10484,524641299,19,28469295,2,28403416
7545,193540128,32,21774396,64,21856628
10868,441683994,26,28403464,2,18508982
16130,166572064,32,21809665,2,27388580
4971,494308376,24,21805091,64,19004636
5957,240977938,18,25939898,2,28455409
3638,368800785,17,22060045,64,22060001
13379,326120480,32,22249210,2,18710119
4032,96895008,32,19031596,2,19031876
8809,67847181,13,22060206,2,21927691
15041,502960149,21,28466140,2,22268987
1782,15488028,28,21796540,2,22195692
11384,82736141,13,26136979,2,25955880
13205,327297050,26,22213351,2,22213335
3459,423121946,26,21903406,2,22110105
13658,534225940,20,28403476,2,21903594
540,330340363,11,22116160,2,21899798
14323,76476434,18,22212013,2,22211921
10072,297464838,6,22142661,2,25940180
6315,525950996,20,22114267,2,21903089
2522,42722314,10,22116484,2,22116534
9965,79260696,24,22213351,2,21774497
10394,535053330,18,28403589,2,28403416
13658,35025939,19,28403464,2,21903594
12415,28926990,14,26104785,2,26035725
11799,523484173,13,21927103,64,22060001
10082,465164294,6,22193952,2,25940180
10720,515675160,24,22017733,2,22016460
6121,467258394,26,28403476,2,28463485
11531,235095049,9,18539258,2,18538681
7276,153212942,14,18692981,2,18655282
1622,470105109,21,21964257,64,22247661
7775,264034328,24,21808518,64,27398032
1067,275903494,6,18494572,2,28345339
8373,53722140,28,21798605,2,21798803
5566,302247948,12,22098872,2,22098794
14255,398085133,13,21822792,2,22190583
1844,408025120,32,22179507,64,21852756
15534,86292498,18,18508598,2,18508336
13204,200647702,22,26136723,2,26104656
