ctxkey,pattern,histlen,pc,bw,bctx
1961,180705302,22,140440403134589,64,140440402157963
9139,305753097,9,140440401904362,2,140440401846109
9139,353973254,6,140440401904164,2,140440401846109
7073,186611727,15,140440270675376,2,140440402246199
2891,350435340,12,18446744071579529254,2,18446744071579530333
2219,394169372,28,140440760027473,64,140440783429582
4406,170575883,11,140440401692614,64,140440403446579
8880,153763872,32,18446744071586878970,64,18446744071582314916
5926,197250058,10,18446744071579359652,2,18446744071579369834
6362,236103686,6,140626547226088,2,140626547133712
1234,500972557,13,140440760022338,2,140440760023176
5926,162008074,10,18446744071579359497,2,18446744071579369834
13585,55170054,6,140440277504793,2,140440276561667
9966,269553683,19,140440759304054,2,140440759281604
97,491504668,28,140440404440215,2,140440280972927
15343,525352971,11,140440290946392,2,140440290946135
6525,493042697,9,140440762073961,2,140440759749091
15749,130994189,13,140440270672680,64,140440270671896
5658,292160521,9,140440270477228,2,140440270488934
4048,229978129,17,140440759332647,2,140440759313158
3925,405466140,28,18446744071580254038,2,18446744071580307045
3925,249323544,24,18446744071580254038,2,18446744071580307045
10698,196220945,17,140440759325009,2,140440758664818
4048,113365001,9,140440759031182,2,140440759313158
3925,141159456,32,18446744071580254038,2,18446744071580307045
4048,209399827,19,140440759332647,2,140440759313158
4048,124517386,10,140440759031182,2,140440759313158
4048,50336774,6,140440759031182,2,140440759313158
4048,482392073,9,140440759031205,2,140440759313158
13507,263948297,9,140440286392286,2,140440402414229
2219,29122579,19,140440760027523,64,140440783429582
3925,11706394,26,18446744071580254038,2,18446744071580307045
11130,416622610,18,140440766183851,64,140440766181644
4048,328558605,13,140440759031182,2,140440759313158
3925,198462477,13,18446744071585992194,2,18446744071585974917
11130,381550616,24,140440766183851,64,140440766181644
4048,488781826,2,140440759031182,2,140440759313158
4048,81070099,19,140440759031182,2,140440759313158
4048,385568774,6,140440759031205,2,140440759313158
4048,109791242,10,140440759031205,2,140440759313158
5890,312114186,10,140440290918198,2,140440399967486
2219,516525082,26,140440760027473,64,140440783429582
2310,9838620,28,18446744071586879002,64,18446744071582314916
7778,422711302,6,140440773549197,64,140440783429582
12147,75631627,11,140440403168257,2,140440402440335
12763,327759878,6,140440762379786,2,140440760526589
11868,483930118,6,18446744071579420579,2,18446744071586911572
3242,430259214,14,140440773207559,2,140440773208630
9457,493878286,14,140440759322806,2,140440759047423
12328,453977110,22,18446744071579495223,64,18446744071579499685
5171,497099786,10,140440773210303,2,140440773210915
12328,258500621,13,140440759174950,64,140440783429582
1918,534451206,6,140440759010201,64,140440783429582
5413,128088079,15,140440759294671,2,140440756969357
7073,80850953,9,140440284133598,2,140440400647855
7073,293519386,26,140440270675376,2,140440402246199
1918,393373698,2,140440759010501,64,140440783429582
4914,228182026,10,140440765874262,2,140440758766934
7599,418603020,12,140440276281133,64,140440279011432
14275,76674067,19,140440759667591,2,140440758998557
6220,475959328,32,140440402469643,2,140440271410794
10118,383328262,6,140440271411209,2,140440399753560
16089,148178963,19,18446744071582483853,2,18446744071580554563
2335,326799374,14,140440760022428,2,140440756968977
16089,365435913,9,18446744071580540161,2,18446744071580554563
