ctxkey,pattern,histlen,pc,bw,bctx
14420,177154063,15,556729336,64,556729399
5037,161104910,14,554908951,64,554908751
7937,199190560,32,556618582,64,556612335
10874,90362906,26,584124076,64,584124426
12280,415998985,9,554670397,64,584105747
14818,207848484,36,555765759,64,554908751
15302,5934094,14,556729194,2,556729824
667,290401294,14,554670351,2,338051097
2409,124789778,18,375043737,64,554904532
6932,419203096,24,560217672,64,560217684
8178,132328465,17,555229043,2,555230454
8165,529781788,28,562158683,64,562167683
14508,440798244,36,555765212,64,555765835
2930,72024074,10,342396144,2,342397474
3667,383278095,15,554908449,64,555766062
1868,516245522,18,554801769,64,557159823
9375,120408083,19,576450251,64,576450281
499,509335558,6,554905469,64,557160161
5947,62945312,32,555765212,64,555766062
7446,235066384,16,560239831,64,560239403
1759,158466059,11,558028505,2,554783737
7446,438662159,15,560239831,64,560239403
4562,324027409,17,647200336,64,584105747
9802,189161485,13,581547965,64,557159823
218,446175245,13,562153679,2,562151552
15960,98253834,10,557971895,2,584106008
9144,397006876,28,554735870,64,560240834
2137,5848086,22,554839606,2,555104809
6712,353370123,11,779694745,2,557974650
5632,237066254,14,944915962,2,567282986
4562,111762450,18,647200315,64,584105747
4562,197294098,18,647131992,64,560233030
5929,509640732,28,562155361,64,562168826
9827,39362575,15,581922217,2,569704105
2137,243985422,14,536453162,2,555104809
7997,36953099,11,554908624,64,555766062
7446,116590613,21,560232807,64,647132300
218,187037711,15,562152062,2,562151552
6245,160050202,26,554908641,64,560214330
5153,970767,15,578008002,2,578007995
13466,262267914,10,561149205,2,340212642
9676,167962639,15,584105864,64,576448738
11937,250300435,19,574418949,2,573203931
218,520696850,18,554670878,2,370602780
15459,188100634,26,554670374,64,582738526
14974,409901088,32,555765759,64,554908751
2137,761869,13,948220199,2,555104809
218,21135379,19,562152381,2,562151552
218,181804060,28,554670878,2,370602780
218,61887509,21,562152381,2,562151552
6252,179152910,14,581584710,2,558029548
6557,119565334,22,562160746,64,582688169
6557,331156506,26,562160345,64,582688169
6557,308827153,17,562155545,64,582688169
6061,101467152,16,568791239,64,568791285
15459,447992850,18,647200315,64,560224626
13606,89926669,13,554824492,64,554824901
5941,89286666,10,581576994,2,558017975
5553,132220952,24,555765564,64,560214330
5929,201182234,26,562160746,64,562168826
6252,374626318,14,555576738,2,558029548
1533,57008142,14,554776161,2,581572499
8183,106958858,10,558994066,2,584001517
5929,230222869,21,562160345,64,562168826
14974,147448868,36,555765759,64,554908751
5929,509455379,19,562160758,64,562168826
6061,239182872,24,554670438,64,584105747
6190,152812570,26,560219048,2,554670762
5787,374964239,15,560224597,64,647200374
7446,5066765,13,560232793,64,647132300
6190,409942040,24,560219048,2,554670762
6190,9662484,20,560219048,2,554670762
6190,76308495,15,560219048,2,554670762
6190,341573652,20,560219048,2,554670762
6190,204109841,17,560219048,2,554670762
15080,239119366,6,338234223,2,337313208
15080,474506249,9,338234288,2,337313208
7446,21312531,19,560232807,64,647132300
15613,306173984,32,554802633,64,935831545
14997,497190929,17,562155460,2,353448863
5787,349612048,16,560224612,64,647200374
5997,381947924,20,647131971,64,560233879
5787,211018770,18,560224597,64,647200374
7268,283308038,6,565265758,64,378265159
5728,288618515,19,562160312,64,584105747
7641,97547273,9,556614020,2,554705669
9434,236569613,13,957837293,2,345850004
5787,43072532,20,560224597,64,647200374
9849,315580436,20,647131971,64,560233231
16036,488663062,22,555765212,64,555766062
14997,272088080,16,562155460,2,353448863
5997,186631190,22,336078410,64,336078433
5787,8108050,18,554369832,64,554369874
5771,88261645,13,335335544,2,335335569
7446,523449368,24,560232807,64,647132300
9849,2564115,19,647172780,64,576450419
12743,380327952,16,560237545,64,560237593
12743,67200012,12,554801691,64,656096286
12743,419822609,17,560237558,64,560237593
5728,83251214,14,581333730,64,581333701
5941,169468937,9,581577213,2,558017975
218,341138464,32,554670878,2,370602780
12743,326216723,19,560237558,64,560237593
12743,483500052,20,560237558,64,560237593
11532,426266630,6,140157582117678,2,569514626
837,221161492,20,568790892,64,568791004
12743,177228818,18,582737231,64,582737685
6994,233982982,6,581377846,64,557159823
218,92856335,15,562152381,2,562151552
13963,353400846,14,554935466,2,562235635
12743,315966483,19,560237558,64,560237593
13123,146233358,14,554776161,64,557159823
218,104109072,16,562153483,2,562151552
12596,403842057,9,554824244,2,556176842
7725,455504911,15,337164184,64,337164239
1177,383063053,13,556642643,2,580302555
11418,221858833,17,554371061,64,554371066
7725,4998164,20,647136151,64,647136320
11418,280323108,36,554670351,64,557159823
6712,479276046,14,779694745,2,557974650
410,61360134,6,564704129,64,564705184
7446,449648660,20,647136197,64,647136320
67,309591051,11,755121968,2,755122547
16355,319034390,22,647131971,64,560233231
7446,176158739,19,560232807,64,647132300
218,337145865,9,584124670,2,584243842
15039,525684751,15,647200315,64,560224626
15711,36275213,13,571527677,2,554670433
7153,268358672,16,560237573,64,560237593
625,17434646,22,647200315,64,560224626
10307,406660113,17,647136176,64,647136239
10960,39484452,36,555765759,64,554908751
2363,433551374,14,554803606,2,554670433
13092,278081568,32,555765212,64,555765835
15199,139254804,20,647136176,64,647136320
11519,156970010,26,562155581,64,562167683
15837,295203868,28,691552183,2,647189609
5198,488650788,36,582635192,64,584105747
8819,420675598,14,560224665,64,647200451
15646,239987732,20,562151745,2,562150968
14050,139740196,36,560214349,64,555765796
10745,48382986,10,560769814,64,557159823
10745,455574560,32,555765564,64,555765835
15646,182792205,13,562151845,2,562150968
14050,28060698,26,560214349,64,555765796
9414,89589777,17,556615608,64,556615428
10307,398260256,32,560214349,64,560214330
9414,483033104,16,554369832,64,554369874
13007,230367244,12,576440906,64,576441005
13007,349002784,32,555765212,64,555765835
15837,370605078,22,691552183,2,647189609
4190,284881929,9,581715363,2,581717810
9464,217077778,18,554670590,64,565079315
14222,255519760,16,554369832,64,554369874
9464,86078481,17,560217672,64,560217684
5198,134657060,36,555765564,64,555765835
15837,165284885,21,691551989,2,647189609
15918,464770058,10,140157580351764,2,584107670
5198,78771226,26,555765212,64,555766062
15837,180653076,20,691551989,2,647189609
8696,274163728,16,568791251,64,568791285
2363,295752720,16,672119996,2,554670433
8577,493555728,16,646897185,64,646897161
1645,339351574,22,560240655,2,529168459
3271,211068943,15,562152381,64,562165287
8477,76771349,21,559693146,64,559696043
6392,320191524,36,555765759,64,560214330
2187,65338386,18,647131971,64,560233030
6458,407096334,14,140157580351764,2,957867008
6458,70930438,6,140157580356384,2,957867008
9434,398031886,14,957837241,2,345850004
11519,50501646,14,569032891,2,352689807
9158,399524880,16,581715302,2,554803490
9414,83620892,28,647187477,64,554820365
5941,258703366,6,581577133,2,558017975
77,257585184,32,555765759,64,554908751
7641,368894997,21,647200315,64,647200451
16355,330529812,20,647131956,64,560233231
8577,27692050,18,646897174,64,646897161
9158,452338724,36,581715437,2,554803490
7305,109337618,18,554825563,2,341144931
11519,301819930,26,562158683,64,562167683
9136,735245,13,574430713,2,574423568
6458,77043730,18,647200331,64,584105747
9158,316918812,28,581715437,2,554803490
11997,516964368,16,583964468,64,583964420
16218,62423046,6,340213656,2,643150978
9744,233074705,17,345714618,64,554999062
8577,50753554,18,647131946,64,584105747
252,108893208,24,554670374,64,557159823
15711,318354442,10,571527545,2,554670433
14143,401423377,17,560234681,64,560234288
14143,439606290,18,560234328,64,560234288
7997,332965901,13,647209983,64,555766062
6458,117661706,10,140157580351850,2,957867008
14143,140214289,17,560234433,64,560234288
2853,228150291,19,560232807,64,647132300
11369,66973732,36,555765212,64,555765835
15007,48165903,15,583881793,64,583881855
11811,52732960,32,555765212,64,555765835
15091,52012046,14,581599171,64,557159823
956,434787364,36,555765759,64,554908751
10075,371612691,19,566330343,2,386787251
6475,185331718,6,554670332,2,770891933
7369,317791252,20,554670374,64,656096286
750,154366978,2,943056865,2,943056974
7770,445011982,14,555348553,64,584105747
9088,303406112,32,560214349,64,555765835
9561,99300370,18,554371061,64,554371066
11662,135866384,16,528939069,2,581336014
14253,484024330,10,554700156,2,348539275
564,346048523,11,345860141,2,345859968
8477,28294180,36,555765759,64,554908751
15007,474570778,26,560214349,64,554908751
15372,196841478,6,565263479,2,584106008
5622,460749856,32,555765759,64,560214330
14041,65712160,32,554802633,64,935831545
12891,29280273,17,554670438,64,584105747
14041,124843040,32,554802633,64,935831545
13526,328053796,36,555765212,64,555765835
10075,476529690,26,566330343,2,386787251
5553,462405654,22,562160408,64,584105747
8557,512494616,24,554908624,64,555764587
8557,233824284,28,647209983,64,555764587
8557,420868115,19,647172734,64,647173025
16226,20163593,9,340001832,2,584106008
3603,315272210,18,554723498,2,582682047
1347,275761170,18,560224612,64,560224626
284,278331406,14,556613500,64,562170199
795,111762449,17,560237558,64,584105747
703,484330513,17,576449353,64,554826021
7111,216413202,18,647200290,64,584105747
7111,43329553,17,646897236,64,646897161
13186,467248144,16,560233140,64,560233231
8369,509842449,17,560232793,64,647132300
1347,83985,17,560224597,64,560224626
260,413322262,22,555868170,2,584106008
9388,49351694,14,554865863,64,584105747
13242,216806419,19,337164184,64,337164239
9388,42169357,13,337164184,64,646897161
260,342515721,9,555334208,2,337364138
15082,214467593,9,581813527,2,581813516
9388,236277786,26,554839627,64,556446982
9201,37753870,14,646962287,64,581335140
924,525470734,14,560234328,64,560234714
14460,341246998,22,562155416,64,584105747
14460,396460054,22,562155416,64,584105747
2925,145271814,6,584055242,64,378293607
8739,253404169,9,643046812,2,925376291
2853,147950606,14,560232822,64,647132300
14759,191970328,24,560232807,64,584105747
6611,102555684,36,560214349,64,555765796
7259,174741540,36,554908624,64,555765765
9624,291121176,24,338053434,2,556916768
9624,220228614,6,561148618,2,340006718
10384,316119055,15,340001840,2,340001808
8739,52122630,6,643045654,2,925376291
2925,184056846,14,584055659,64,378293607
2853,157219856,16,560232807,64,647132300
618,488122388,20,337164176,64,337164239
7740,213508120,24,554670332,64,557159823
10334,62398488,24,582736879,64,935831545
10532,124079122,18,554908703,64,554908466
7442,167503881,9,335821425,2,335821114
12605,375232531,19,554841032,64,554839696
12356,13323274,10,493340598,2,568067094
10532,359013393,17,568791239,64,568791280
13392,152299552,32,555765759,64,560214330
11311,350754852,36,555765759,64,554908751
11311,528910372,36,555765564,64,555765835
273,116606990,14,556433612,2,556433647
15565,18092049,17,560234681,64,560234714
7770,491478033,17,556508636,2,584059098
12770,285285395,19,560232708,64,584105747
2083,214372365,13,554670590,2,375552737
750,405875722,10,943056865,2,943056974
13760,333868060,28,555283624,2,351049908
14759,300351510,22,560232807,64,584105747
1131,359726112,32,560214349,64,554908751
10384,352968740,36,555765759,64,554908751
5674,531639328,32,582737206,64,935831545
14619,35162148,36,562155545,64,562167683
5624,139856913,17,647131971,64,560233030
499,273758218,10,554905171,64,557160161
499,385729552,16,554905394,64,557160161
2968,44776462,14,770850620,2,554662952
393,303595537,17,337164176,64,646897161
5388,470725645,13,573197268,2,548307770
10970,265168911,15,558991442,64,557159823
10970,428875791,15,558991545,64,557159823
10970,450165775,15,558991572,64,557159823
15091,500042767,15,581597844,64,557159823
625,282851337,9,554799211,64,584105747
13950,292001816,24,555256595,64,935831545
8956,396953626,26,582736879,64,935831545
2187,262975514,26,554841032,64,554839696
8358,70109200,16,560237558,64,584105747
8648,384032792,24,370907995,2,554670778
608,303959064,24,562151999,64,562168945
5616,348958752,32,555765759,64,554908751
5238,22300708,36,556618582,64,556612335
8648,76767238,6,340673147,2,538040848
7673,76112913,17,560232809,64,647132300
12819,166245392,16,558657254,2,583888149
14759,289344525,13,560232822,64,584105747
9088,535339022,14,565520289,64,555547844
226,421701641,9,370596037,2,584106008
13331,90055694,14,940099983,64,584105747
226,20983822,14,370596037,2,584106008
15372,211290118,6,565263324,2,584106008
226,386402321,17,370596094,2,584106008
13331,25802776,24,560214349,64,554908751
16019,40567830,22,560237558,64,560237593
13760,413459488,32,555765212,64,555765835
13760,245809166,14,560224597,64,647200451
9561,142798880,32,555765564,64,555766110
7259,460253197,13,554799190,64,643150593
7259,375103514,26,647209983,64,555765765
13760,342182936,24,555283624,2,351049908
8956,174695446,22,554670590,64,554839696
8956,450939936,32,554670590,64,554839696
16019,398951443,19,560237558,64,560237593
2684,340030500,36,555765212,64,555765835
16019,83316755,19,560237558,64,560237593
2684,528907278,14,583724526,64,557159823
6012,469729298,18,943040124,2,577503622
7829,91422756,36,555765759,64,555765835
13837,209966089,9,342399198,2,540746747
15953,228522016,32,555765759,64,554908751
3641,467228708,36,362187020,64,362187083
15953,270814244,36,555765759,64,554908751
7829,423073809,17,647200290,64,647200374
7661,512051224,24,560232807,64,584105747
3641,120754189,13,336078410,64,576449479
13960,195583008,32,554670590,2,346782952
3641,55569440,32,362187020,64,362187083
12901,115945490,18,554369832,64,554369874
15080,30090246,6,677000264,2,350416558
11997,145861664,32,555764020,64,554908751
11504,210223140,36,555765759,64,554908751
7571,88966170,26,555765759,64,560214330
10469,165802005,21,565076390,64,565067713
6012,347713546,10,574055337,2,574056794
14454,243277842,18,560213835,2,560227550
9695,358948888,24,560214349,64,555766062
7801,503578637,13,554839583,64,656096286
13960,215630880,32,554670590,2,346782952
11532,497439758,14,140157582117647,2,569514626
7829,442607626,10,899176204,64,899173512
2184,388889617,17,337289427,2,584112370
13960,332120073,9,554670438,2,346782952
7571,289185816,24,554908008,64,560214330
13960,187489298,18,554670590,2,346782952
7446,458942490,26,559692709,64,559696043
8358,466424860,28,554801992,64,935831545
13123,416703509,21,554776161,64,557159823
11504,421425184,32,555765759,64,554908751
13606,137390093,13,554824482,64,554824901
5997,286996495,15,555868170,64,556508441
5787,491733009,17,560224597,64,647200374
15918,269149194,10,335348243,2,573188740
7446,293805072,16,560232807,64,647132300
12901,518817807,15,554369849,64,554369874
14856,221564945,17,647200315,64,647200451
3641,140069924,36,362187020,64,362187083
13429,142097414,6,771637676,2,643150917
5787,61502477,13,575260706,2,554670295
7661,16628751,15,560232822,64,584105747
1645,523314191,15,560240655,2,529168459
9584,79213574,6,561542348,2,561542042
10257,25255954,18,647136192,64,584105747
4589,259772435,19,560232807,64,647132300
8043,277938194,18,568791265,64,568791280
2736,492377102,14,556509016,2,584059098
8106,141832211,19,656096323,2,656096254
8106,85048333,13,656096271,2,656096254
11257,132746251,11,555104728,2,575028691
3507,334570502,6,559068673,64,584105747
10536,109285395,19,560234330,64,560234288
10536,231700498,18,560234433,64,560234288
10536,135430154,10,560237502,64,560234288
9695,344425490,18,646897236,64,337164239
5632,295318538,10,944915988,2,567282986
795,442731537,17,560237558,64,584105747
15090,381581336,24,558847863,64,935831545
8369,515841048,24,560232807,64,647132300
8043,259772435,19,568791251,64,568791280
11662,403818510,14,345850626,2,556509076
2736,181847061,21,556508636,2,584059098
2526,374429710,14,554369849,64,554369874
15145,206339089,17,556390902,2,582022983
2526,346693668,36,560214349,64,554908751
1505,317670436,36,555765564,64,555765835
901,495157259,11,580433619,2,562257177
100,65433636,36,582736879,64,935831545
100,89676832,32,582736879,64,935831545
100,86502426,26,555765212,64,555766110
867,46244900,36,560214349,64,555765796
9191,275462180,36,555765759,64,554908751
815,81374222,14,337164176,64,646897161
795,217283601,17,560237558,64,584105747
815,27839503,15,337164184,64,646897161
3271,387224612,36,555765759,64,554908751
9191,384017440,32,555765759,64,554908751
2083,204034058,10,554670374,2,375552737
7562,360271904,32,554908008,64,555765765
13334,258286607,15,560237545,64,584105747
13960,121893916,28,554670590,2,346782952
13960,296481807,15,554670590,2,346782952
14460,520939541,21,562155416,64,584105747
10624,60957718,22,554670590,64,656096286
15333,193049617,17,554801915,64,935831545
8369,438327305,9,565755062,2,574431529
10624,326814737,17,554670374,64,656096286
3507,21530630,6,554839627,64,554826021
13334,317387793,17,560237558,64,584105747
13960,37310475,11,554670397,2,346782952
13334,367958034,18,560237558,64,584105747
13960,463625240,24,554670590,2,346782952
4923,323200032,32,554908624,64,555765765
2855,389781513,9,555632828,64,584105747
2855,167491590,6,555632759,64,584105747
14517,327182368,32,555765212,64,555766110
14517,323872800,32,560214349,64,555765796
4923,236858404,36,555765759,64,554908751
8369,239594517,21,560232807,64,647132300
10624,478648339,19,554670397,64,656096286
924,51592208,16,560234328,64,560234288
8369,356389905,17,560232807,64,647132300
13334,144221206,22,554824355,64,584105747
1890,131736587,11,582742622,2,582744388
1890,506759183,15,582742678,2,582744388
10227,403154964,20,562151393,64,562165287
2186,109197344,32,554670332,64,557159823
8680,485635088,16,576441916,64,576440799
3400,376338445,13,554849552,64,554802429
8680,347225104,16,571766055,64,935831545
10518,26039332,36,554908624,64,555765765
6274,444395552,32,555765212,64,555765835
8680,11194386,18,576441916,64,576440799
11460,489753618,18,647200315,64,647200374
15261,368802838,22,555765212,64,555766062
10227,489982998,22,562151393,64,562165287
12899,519481362,18,647200315,64,647200581
3304,76391452,28,584124076,64,584194138
3304,471538706,18,647200336,64,647200639
3304,348264480,32,560214349,64,560214330
11460,395315220,20,562155581,64,528027597
11215,399376420,36,582635192,64,584105747
4579,6993952,32,582635166,2,554776245
15717,177059872,32,562155460,64,584105747
1774,1215509,21,554670374,64,581611944
6274,259141664,32,554908244,64,555765765
4579,465201173,21,582635192,2,554776245
3282,439571488,32,565064821,64,556347375
491,482458641,17,584194131,64,584123086
2729,94003217,17,560856634,64,554826021
2222,92170258,18,641436506,64,576218176
3417,108266516,20,565092111,64,584105747
9062,445673508,36,560214349,64,555765796
2729,130651168,32,562155460,64,562167683
7369,327416847,15,953807594,2,554735907
2222,339253272,24,582635212,64,584105747
2186,529160220,28,554670332,64,557159823
2363,141886478,14,573063826,64,573055289
11377,51649572,36,582018070,2,554802113
5969,39706656,32,562155460,64,584105747
8071,406820883,19,560232687,64,647132430
8071,475102228,20,555227742,64,935831545
9024,456274980,36,582635212,64,584105747
6459,527106058,10,566424469,2,342767353
1795,42142729,9,583901396,64,583899717
15890,284508176,16,576450268,64,576450419
12808,476121101,13,554799190,64,584105747
15890,265835537,17,576450251,64,576450419
4734,28494884,36,555765759,64,554908751
9174,283091985,17,555764020,64,555765765
7345,233307155,19,560224597,64,560224626
9817,42130468,36,555765759,64,554908751
11651,124773404,28,565091355,2,554670295
10207,242085920,32,554670374,64,656096286
11651,364814354,18,565091364,2,554670295
7345,56136722,18,560224585,64,560224626
8071,398388237,13,554670374,64,584155610
12808,368155657,9,562280745,64,562280526
2457,506504201,9,646962084,64,584105747
6459,534761485,13,566424841,2,342767353
3400,124378130,18,647172734,64,576450281
4993,115797024,32,555765759,64,554908751
6459,159270938,26,576440906,64,576441005
11700,265038872,24,336078410,64,336078448
9191,153743371,11,519341773,64,584105747
11330,127340580,36,560017508,64,560018118
5932,154679302,6,562230085,2,492932532
7139,498849824,32,555765564,64,555765835
7139,333006865,17,565265075,64,378265159
2266,259994637,13,562160408,2,562166924
6459,66597894,6,335335431,2,562262891
2457,523175955,19,560237573,64,560237593
16148,536005641,9,566767404,64,566767576
4654,39095313,17,560237558,64,560237593
12884,108409892,36,560214349,64,555765796
3484,169259025,17,560237558,64,647136516
12884,207557664,32,560214349,64,555765796
11377,483365907,19,647172759,64,584105747
3484,497793042,18,560237573,64,647136516
5276,173576211,19,560605926,64,560606326
7899,348395552,32,555765242,64,555765835
132,107549717,21,562160345,64,562155504
9817,5630990,14,563926135,2,563926093
4654,75890704,16,560237573,64,560237593
7899,244684818,18,581935916,2,562257643
15864,521906194,18,582418283,64,555078698
1500,212714510,14,568791220,64,568791280
4031,520448014,14,560232899,64,584105747
6764,185330720,32,555765564,64,555765835
13740,498137120,32,555765564,64,555765835
9128,196382748,28,562158631,64,140157580116722
7899,165715988,20,554908641,64,555766062
5276,117381152,32,560214349,64,554908751
15864,402278418,18,554670332,64,557159823
7899,14436365,13,583602740,2,562257643
4646,513089568,32,555765759,64,554908751
4646,89509914,26,555765281,64,555765835
7899,67965976,24,554908624,64,555766062
4646,51735572,20,647131946,64,560233030
9949,294196234,10,555789039,2,582443469
132,48974876,28,562155460,64,562155504
871,255607834,26,555765759,64,555765835
3400,73813005,13,554853439,64,554802429
16148,32861197,13,566767454,64,566767576
16148,509286409,9,566767570,64,566767576
15420,182295574,22,647209983,64,555766062
15261,132164634,26,555765564,64,555765835
