ctxkey,pattern,histlen,pc,bw,bctx
4722,130170889,9,140116308585049,2,140116297401888
2195,390529037,13,18446744071585161073,2,18446744071580474869
4759,92417035,11,140116302037353,2,140116302087327
9177,451648522,10,18446744071580501540,2,18446744071580497251
14094,241751046,6,18446744071579412650,2,18446744071579411992
3052,244410374,6,18446744071585233811,2,18446744071585216894
12677,128652297,9,18446744071579339260,2,18446744071579577835
8525,243912710,6,140115800053491,2,140115932864037
15312,391259145,9,18446744071581813083,2,18446744071580505424
9981,220252188,28,140116302080585,64,140116302081031
8907,14632981,21,18446744071579334887,2,18446744071586904789
14919,535036945,17,140116302104292,2,140116302083165
3749,515549194,10,18446744071579360614,2,18446744071579373219
15966,245927946,10,18446744071579379492,2,18446744071579380382
15395,507725830,6,18446744071579091561,2,18446744071579358227
12222,202006537,9,18446744071586904674,2,18446744071579368102
3762,439638030,14,140116302037418,2,140116302088076
14000,166733834,10,140116301729786,2,140116300589412
5774,479492109,13,140116303793424,2,140116303761164
13545,446381065,9,18446744071579369543,2,18446744071579341255
15856,428505094,6,18446744071579221138,2,18446744071589333584
10050,288176145,17,18446744071579365379,64,18446744071579365360
12693,230611988,20,140116300689321,2,140116300689267
12222,36330498,2,18446744071586904454,2,18446744071579368102
5383,495160326,6,18446744071586904454,2,18446744071579372799
5129,203593738,10,18446744071579220964,2,18446744071579497955
13725,79844362,10,140116303067850,2,140116302633759
5916,482462740,20,140116301854405,2,140116308294252
12222,64640015,15,18446744071586904674,2,18446744071579368102
1812,2124814,14,140116300497638,2,140116302037856
10701,476640262,6,18446744071580497689,2,18446744071580736091
7037,118140938,10,140115933009271,2,140115933009119
1402,386435082,10,140115933008896,2,140115932864212
875,46831626,10,18446744071587233948,2,18446744071578860419
6106,413874186,10,140116300197392,2,140116300221266
3762,228757532,28,140116302037477,2,140116302088076
10168,13632522,10,140116300312252,2,140116300312132
10150,30478352,16,140116307151918,2,140116298084506
1749,284370950,6,18446744071580746792,2,18446744071579421103
8157,110819334,6,18446744071579168451,2,18446744071579380369
12155,431167504,16,140115933222081,2,140115929426327
12552,111886346,10,18446744071579996219,2,18446744071585948364
4920,369366052,36,18446744071580467443,64,18446744071580248791
9358,152814624,32,140116300823293,64,140116308735676
4262,381937670,6,18446744071580382617,2,18446744071580079902
738,520860682,10,140116300589390,2,140116303069056
15400,420169746,18,140115932864169,2,140115800344494
5383,22773766,6,18446744071586904376,2,18446744071579372799
26,255463430,6,140116300151694,2,140116306212630
12155,351297551,15,140115933223359,2,140115929426327
12952,114808856,24,140115932953276,2,140115800344494
14191,58191900,28,140116299294660,64,140116299294897
13755,353901578,10,18446744071587236390,2,18446744071579504621
3471,126592009,9,140115930082034,2,140115929272241
