ctxkey,pattern,histlen,pc,bw,bctx
6368,343435274,10,351505797,2,351180726
16133,223113230,14,363211978,2,355777435
1078,251872280,24,350733784,2,350736254
11858,506725393,17,352070656,2,781383216
14781,298287132,28,350734027,2,350562113
14264,369256458,10,353692841,2,353693632
9780,159942672,16,353112241,2,353108114
5275,442185738,10,351483128,2,351482429
13458,488570900,20,352793167,2,350596398
7833,290575369,9,350678173,2,353542225
13619,222424077,13,354487815,2,140104763037579
12194,286475273,9,351303982,2,351303626
11681,229382,6,351439720,2,351441957
10764,292587540,20,351926018,2,355706372
3802,517852174,14,350934028,2,353347708
10344,117708813,13,352970882,2,352970722
6944,146956301,13,350803022,2,350803096
13671,411876388,36,351835980,2,351837043
14976,529686540,12,351438115,64,351439378
1997,462715918,14,350934238,2,351059171
63,1285133,13,355892503,2,353226429
8558,285999122,18,352682241,2,352683470
12274,210919433,9,353226208,2,351181398
5410,488657941,21,355451460,2,781383184
7836,496912398,14,350778891,2,350778144
4124,430601222,6,352022987,2,352012204
1232,178420754,18,353642360,2,353620686
7585,502511625,9,353875569,2,356119379
7514,91998224,16,350782190,2,350779898
1365,168821784,24,352975459,2,352976259
13413,44149766,6,355755744,2,355576927
1732,249645067,11,352277602,2,356119144
1172,281766923,11,351567862,2,351566826
10826,445247498,10,351924749,2,355706372
13671,81703962,26,351835442,2,351837043
11270,393910278,6,353616886,2,356119120
14003,24393745,17,350763039,2,354469335
5564,29078537,9,350934045,2,350562090
4569,515129365,21,353590687,2,353592565
4723,2347017,9,354036318,2,353846381
2934,161090579,19,351686186,2,351682808
6886,535587856,16,350886559,2,350885898
7907,194040841,9,353875841,2,353876037
9682,126473225,9,355763990,2,354646356
4343,532373510,6,355755430,2,355754591
8514,247934993,17,350562141,2,356119120
14036,134741009,17,353114747,2,353118016
3501,37601293,13,354028418,2,352961575
265,272800774,6,351414520,2,351416197
3158,170701837,13,353232731,2,353232276
11802,325184518,6,350736363,2,350736282
7377,295949336,24,352074873,2,352074359
6899,237230082,2,355545521,2,350678709
5678,278395921,17,140104763110394,2,351633482
6593,215590927,15,353137571,2,353137441
1280,111182862,14,351503416,2,351503358
10428,24240147,19,352077993,64,352077490
11503,488595473,17,350562334,2,351122007
14549,240346130,18,350763099,2,350761399
9010,473777180,28,354228114,2,354221136
7279,518940686,14,350783834,2,350783621
14108,401440781,13,140104763110691,2,781383184
4062,54755343,15,350562118,2,350836650
10314,10657804,12,350596196,64,352982890
1825,83004418,2,355323548,2,351419081
4569,72528906,10,353590815,2,353592565
3802,334913552,16,350934007,2,353347708
6899,382795785,9,355545597,2,350678709
9974,23499798,22,350688399,2,350624258
7338,200369158,6,351771040,2,355969482
3481,270639110,6,353570872,2,350831903
4723,131835910,6,354036502,2,353846381
1078,326354972,28,350733784,2,350736254
11794,229792774,6,351440111,2,351442114
11746,88092698,26,350882533,2,355719952
4417,224001030,6,355764207,2,355766165
2086,387415053,13,353120437,2,353119872
6363,232809478,6,350803517,2,350803061
6,337600525,13,350735075,2,350736282
7689,433254406,6,353032299,2,351315569
14502,510218251,11,352026953,2,352026332
8302,441828372,20,362924620,2,362924450
14607,25320457,9,352887939,2,352334185
12946,7487498,10,351707637,2,351708730
13145,428328976,16,353064262,2,344704739
15958,92422160,16,350596231,64,352982890
13664,161922068,20,350623004,2,350622924
13587,534779910,6,352327002,2,354008439
11050,455733263,15,353010736,2,355595102
7175,270622726,6,352976566,2,350562439
4128,116903949,13,356096400,2,344736438
8461,214082574,14,350562118,2,353256915
6363,276979723,11,350803517,2,350803061
2324,430503945,9,353005861,2,355815776
10259,520362002,18,353120437,2,356119379
2550,34292742,6,345722790,2,345722946
9377,81165328,16,353245930,2,353245245
9981,260375567,15,353078016,64,353075925
12193,30228495,15,353109426,2,350562439
2924,403355654,6,351773787,2,351773070
3778,51609610,10,350803553,2,350807592
6089,440539151,15,353142281,2,353142729
15656,250204178,18,351839107,2,351815090
1201,495646726,6,353498771,2,351360551
173,276500490,10,352382490,2,353281037
12327,192123913,9,352286459,2,352281265
9326,375943178,10,354646321,2,350562356
16364,54431772,28,350745697,64,355372603
6213,491987978,10,353526681,2,350739111
14980,4060174,14,140104763110394,2,351623190
1078,176326684,28,350733784,2,350736254
15797,128471052,12,352300526,2,350562039
1609,530132998,6,353090718,2,353091015
13460,275513359,15,352982952,2,350596392
8178,127987726,14,351058640,2,350736282
15230,155190282,10,353042344,2,353041020
13258,359207946,10,351438611,2,351441916
16145,58457106,18,352054141,2,350562113
2748,475697161,9,353489894,2,350596314
15143,226370573,13,353692841,2,353691933
5929,68463633,17,351648642,2,351648689
7279,383954950,6,350783834,2,350783621
2250,434978832,16,350736153,2,355646240
6409,335771662,14,350562095,2,351311163
6409,374728719,15,350562095,2,351311163
11219,156867600,16,352786477,2,352786013
9938,296523792,16,354906025,2,354646356
9938,195675145,9,354906025,2,354646356
11144,138671118,14,354468758,2,781382800
8515,486554638,14,353110034,2,353109475
5729,407527438,14,350678185,2,345722825
14488,106681350,6,361590933,2,355613216
10342,135416850,18,350763039,2,350771970
12579,125420554,10,353245948,2,353255769
8269,95460361,9,350596231,2,350782701
12451,352913418,10,354057774,2,645707267
11518,252337162,10,351400522,2,351400348
9377,53845005,13,353246042,2,353245245
8842,104767502,14,351774243,2,351773078
12851,284416018,18,353063802,2,353063303
3610,168057870,14,351522893,2,351523540
2979,377734153,9,353250841,2,353266651
7279,160004112,16,350783834,2,350783621
7785,261715974,6,645707176,2,345860697
5704,391215114,10,354627854,2,354627246
13662,224428042,10,354009823,2,356119120
9035,89345033,9,350562095,2,352300489
5674,208344074,10,351040077,2,351040304
8650,96359438,14,353430801,2,353431240
10964,116173839,15,353957530,2,356119120
7280,339800070,6,355136644,2,355136798
10017,208897034,10,353281975,2,353283899
13037,172846094,14,351162817,2,351163467
11615,18952206,14,353078016,64,353075925
13634,352954378,10,353526827,2,356119120
9945,2706444,12,354588091,2,355123833
15531,305278986,10,353137279,2,353136799
2000,461199373,13,353096237,2,353096054
5298,471761934,14,354057698,2,361591338
9605,213622797,13,351706302,2,351709681
2750,518188047,15,351632779,2,351625350
3428,142822409,9,354627606,2,354620994
13764,97229842,18,353051495,2,350723306
1867,422750214,6,350658331,2,350658303
6827,318585874,18,356096607,2,354037877
16115,189231118,14,350896927,2,363216009
15277,305395723,11,353231830,2,353230605
3464,230700058,26,351953734,2,362675064
15324,287016966,6,353108402,2,356119120
13620,296930325,21,352982952,2,350596314
7646,119378968,24,350735075,2,350733034
11533,8176654,14,353936689,2,353936635
13668,384482314,10,350835443,2,350835542
12156,425439238,6,353314121,2,350562472
16036,353580042,10,355401237,2,354646292
16291,62006282,10,350562076,2,352785761
16145,443182104,24,352054141,2,350562113
5531,85601297,17,355796049,2,355529269
15746,33656849,17,345624358,2,350562136
9912,413191184,16,352266120,2,352264808
15746,265709582,14,345624358,2,350562136
11681,289674256,16,351439675,2,351441957
15287,505885720,24,350735970,64,350733516
13764,26360838,6,353051066,2,350723306
2717,426377228,12,350272061,2,354623667
11,247732238,14,351767990,2,351567807
15744,166971401,9,352913611,2,352906506
11598,434767886,14,351730662,2,351732348
14804,274136077,13,350562141,2,353141420
1910,157491206,6,351650885,2,351650540
1910,392756226,2,351650825,2,351650540
13261,117571594,10,354560049,2,354561871
8380,269124619,11,354239031,2,350562506
16097,523018268,28,353814244,2,356119379
5582,80843785,9,352093859,2,350562136
9920,328255501,13,351554411,2,356119120
13052,334011403,11,352964805,2,352963018
14879,120844294,6,351804715,2,351865193
5209,510893075,19,353079092,64,353079139
5689,107140106,10,351181250,2,353136799
353,373956630,22,350562095,64,344895795
6410,510168088,24,355846695,2,350836374
8059,501019662,14,352963801,2,352962255
7689,321821709,13,353032467,2,351315569
2828,169423904,32,345243995,2,352979072
11031,67197972,20,350744741,2,350562041
9,320017417,9,352395954,64,350720623
10052,276373518,14,352009374,2,355974560
11801,60389382,6,351438406,2,351440313
1424,107049997,13,352877988,2,352878142
2776,398688272,16,353327305,2,350596314
14054,229662735,15,350562023,2,350743990
6183,231229453,13,356068037,2,350735365
11319,67805190,6,350736286,2,353150167
16344,17881097,9,350807644,2,350934134
751,388003862,22,351044732,2,351045657
1726,194137097,9,350596259,2,353547982
6199,304126982,6,355690475,2,355693911
9030,138904594,18,350807626,2,781382720
16338,78502930,18,350740712,2,350934134
7955,130655254,22,353137633,2,344996177
1910,419079181,13,351650646,2,351650540
15089,132333577,9,351438518,2,351441781
15722,113593372,28,350562334,2,350840456
3501,500985869,13,354028765,2,352961575
625,391841798,6,350562095,2,352934645
9884,24838157,13,363908036,2,350843124
6510,202554382,14,351557791,2,140104763033326
119,519880718,14,351040085,2,351921873
6588,354521094,6,352003218,64,352002484
521,22640646,6,362923351,2,354384271
225,40819730,18,354556423,2,344763969
2591,192715794,18,353077509,2,353075633
4869,529060882,18,350562095,2,350735119
5191,325769225,9,350934007,2,351554963
15203,50379796,20,351514049,2,351512581
4331,531846166,22,351314595,2,360074077
2591,243907601,17,353077509,2,353075633
804,34181144,24,350743926,2,345244102
5111,526707730,18,352907795,2,352907557
2717,166419470,14,350271740,2,354623667
7507,160509969,17,351675100,2,350722379
13370,213514260,20,351508171,2,356096406
7980,162316305,17,352975530,2,350562576
9927,316437522,18,351642493,2,140104762923573
8779,380811274,10,353409612,2,353411065
3103,314808326,6,350782962,2,350808377
7102,19069969,17,352784098,2,352794278
8310,356630543,15,350739072,2,351585494
3794,388344849,17,350858076,2,352933424
2083,95125513,9,353367304,2,353368659
13121,525672474,26,352831345,2,344704763
10087,505154573,13,351665958,2,351665685
13040,479311885,13,355393533,2,356119120
10259,341401616,16,345624317,2,356119379
6104,98115600,16,140104763110691,2,781383184
1284,497190927,15,353425351,2,359147380
9245,447280134,6,353702340,2,353689985
16055,504023052,12,353837408,2,353688491
8740,447225870,14,351603904,2,351635484
248,84321294,14,351417560,2,350596314
12271,82794513,17,353223552,2,350562039
14488,363960329,9,354057681,2,355613216
7696,230617104,16,355892714,2,353225410
13518,261798923,11,140104763110394,2,351623310
4784,65319949,13,355766103,2,355880810
12566,44100618,10,351773664,2,355969482
2520,27892746,10,353223597,2,353223398
3691,85120010,10,353246123,2,356119379
8775,321950726,6,350739051,2,351490529
3809,348660746,10,350590683,2,351042889
5739,20563986,18,353077509,2,353075109
4598,507512852,20,350847531,2,350851704
7862,511378451,19,350736421,2,350841148
7214,291231772,28,350562023,64,350734990
11203,20907021,13,354829628,2,350678709
2717,28954636,12,350271864,2,354623667
16317,282302474,10,363201152,2,363211853
3756,26458123,11,355137240,2,350736254
11676,331323405,13,350807588,2,350807692
16344,366196746,10,350807588,2,350934134
1789,513529865,9,350735067,2,350741507
4980,507849745,17,140104763037026,2,140104763256784
14065,98200582,6,351438600,2,351440923
10218,332037129,9,354227672,2,354236030
4657,55034893,13,350934007,2,350740343
13458,5489683,19,352787091,2,350596398
9358,518609941,21,350562023,2,351683734
10295,330310671,15,352785681,2,352785761
12216,154721292,12,351058640,2,350736254
9758,183151631,15,351604142,2,140104762923686
9845,50463757,13,350562023,2,352971651
10676,121332751,15,352978570,2,353019620
6634,120206342,6,355837223,2,351340762
4417,433522704,16,355764207,2,355766165
5275,290591746,2,351482838,2,351482429
10236,413205520,16,350722049,2,350721880
8515,94321678,14,353110124,2,353109475
13453,500526094,14,355755644,2,355708897
14965,197571603,19,352209436,2,688224435
7595,258531346,18,352395990,2,353993945
5116,244585487,15,351690178,2,350562136
5310,51451910,6,350739051,2,353003018
3318,514698266,26,351615637,2,351648660
15805,20496397,13,350596259,2,353952777
2632,480865290,10,353042344,2,353025088
12580,499013660,28,351430904,2,356013212
12746,479119379,19,352303026,2,352277866
804,180687890,18,351191079,2,345244102
2496,106908686,14,353491511,2,350596314
4125,100724768,32,350842969,64,350838781
12647,43741195,11,355813750,2,354828471
13496,435748873,9,351192420,2,351320266
3166,282180617,9,140104763110394,2,351648660
14174,373480463,15,350934007,2,351683978
15331,225519627,11,356096571,2,352952919
15084,492342281,9,350765921,2,350765398
1232,387244047,15,353642379,2,353620686
7555,489775132,28,355187338,2,350562039
10954,477200399,15,352297878,2,350562576
5124,132800518,6,350562095,2,346134974
280,406912018,18,350842531,2,350736282
7595,112600082,18,352395954,2,353993945
10393,265260048,16,140104763110705,2,351617697
4417,122374159,15,355764207,2,355766165
3649,450458635,11,350934007,2,350934149
4024,340861954,2,351417120,2,356119120
10506,234547213,13,353137944,2,364657966
12068,491389966,14,350934358,2,350596314
12949,266075142,6,345722261,2,350678237
13095,454682634,10,351558682,2,356019551
12535,343044107,11,354627776,2,354622579
1168,320796693,21,353751762,2,357525640
9205,68200470,22,363265283,2,363258337
9776,88850454,22,350596196,64,352982890
15740,477569038,14,350934028,2,350934134
8995,299482131,19,350562095,2,352300449
13402,298839062,22,350678185,2,350562136
14728,436260870,6,355778141,2,355778846
15593,68203522,2,354925408,2,354039385
10954,402890764,12,352297878,2,350562576
2622,411634698,10,350903231,2,350902870
10786,306486290,18,355084440,2,353465238
9196,385592330,10,353031643,2,356125754
2473,220407817,9,350735067,2,351059875
1621,196998176,32,353421099,2,353422335
7144,310127636,20,350934325,2,355849514
13577,488291337,9,353713627,2,353713897
1054,4408338,18,350562141,2,353141420
8086,403647503,15,350562334,2,353374206
8075,20617226,10,351780512,2,140104763109739
8623,441819151,15,353225377,2,353225321
7144,385395733,21,350934325,2,355849514
12359,62923788,12,353150803,2,353150553
13607,191453203,19,352971409,2,355488135
9431,217314314,10,354053094,2,356119379
15022,217105422,14,353282234,2,352382296
9645,334497801,9,351921129,2,351923309
3610,144897038,14,351522893,2,351523540
10838,185721858,2,355765048,2,353652360
7785,391711750,6,645707118,2,345860697
8055,210844690,18,350763019,2,350761399
14587,210721816,24,351400972,2,351404287
2672,343576585,9,352919081,2,356119120
3649,285964300,12,350934028,2,350934149
3778,127516682,10,350803517,2,350807592
4790,293789722,26,351652474,2,351652440
4158,268233741,13,352791920,2,352793758
12359,293770246,6,353150058,2,353150553
5513,522967055,15,351040225,2,356119379
4158,95782926,14,352791905,2,352793758
13753,193899539,19,352971858,2,344704739
10958,287855627,11,351557575,2,354024552
12281,394400788,20,350761377,2,350755237
6419,243324947,19,140104761663434,2,351427149
11200,133704714,10,351654238,2,781383184
12257,190748685,13,352989097,2,352990447
11270,228702214,6,353616948,2,356119120
4105,240828430,14,351847457,2,351847131
14645,85065746,18,350844573,2,351411987
8685,306250761,9,354969689,2,353830607
3275,358686735,15,353935050,2,355117677
8977,246328334,14,350562095,2,352300449
4704,224121873,17,352293484,2,781382800
4134,165513233,17,140104761663434,2,352293752
3400,131245069,13,351434062,2,351428574
1809,301299726,14,351376384,2,351779395
15690,131871763,19,351612303,2,351607788
11713,229976080,16,354646321,2,350678709
16266,300555282,18,350884754,2,350884846
2083,279595018,10,353367380,2,353368659
10827,216009734,6,345342702,2,352402791
8361,49567758,14,350735067,2,350845987
8753,309345294,14,351630620,2,351648845
1993,170142734,14,356119240,2,356119379
11573,448833545,9,354069135,2,354082501
2083,121721865,9,353366807,2,353368659
11,294728720,16,351768407,2,351567807
722,272231434,10,353022593,2,353518844
8515,198336525,13,353110047,2,353109475
4764,128485382,6,350783051,2,350562522
10066,108121094,6,351878973,2,351875572
4567,386441229,13,350892302,2,350892065
16243,123451401,9,351768213,2,351567885
568,184753169,17,350623925,2,356119120
7162,357196809,9,352991515,2,352992116
8801,293836809,9,369054905,2,353834529
15424,376570892,12,350596231,64,352982890
5547,168168462,14,351180136,2,356119379
9139,404161551,15,345146895,2,353561905
13643,13625368,24,352784653,2,350596343
4097,457352198,6,351770220,2,351794553
14268,524503058,18,140104761663446,2,352949020
10971,125476878,14,352442160,2,363826943
7398,68129806,14,350736363,64,353218956
11092,140963857,17,353953621,2,350596314
11203,214981641,9,354829628,2,350678709
11203,360293385,9,354829628,2,350678709
11203,248015882,10,354829628,2,350678709
10759,179200013,13,350562076,2,350807639
10970,139412493,13,353029867,2,353102078
14347,192998419,19,353727391,2,350562039
5755,96509958,6,355814283,2,355814465
3002,445323285,21,350829102,2,350829770
8256,525914118,6,355613015,2,350737386
13052,327299081,9,353217428,2,353217352
146,315867142,6,354398747,2,353091558
7516,18505734,6,351525181,2,351438698
12340,387974159,15,351476522,2,351503786
2088,334149646,14,353580383,2,353571178
2159,345084939,11,351847044,2,351865193
10342,239921171,19,350772203,2,350771970
5217,409584658,18,355593319,2,350562039
1726,193646602,10,351835498,2,351808100
8995,220324882,18,352300526,2,352300449
14540,322796560,16,350736024,2,351076362
13206,192682002,18,350735970,2,350562356
11270,234440710,6,353616948,2,356119120
7367,84904974,14,344895757,2,352997681
10599,203528204,12,352972118,2,352972093
5349,259022884,36,350749110,2,355372555
1965,462964746,10,350897035,2,351305101
1732,410230798,14,351853039,2,356119144
2733,191414281,9,353060219,2,140104761680429
14223,339224586,10,353354260,2,352904869
3844,22069258,10,351508498,2,356096406
23,353855505,17,353019558,2,354029023
3917,307333136,16,350814362,2,140104761894029
12381,106020870,6,350891562,2,350891299
6524,53389325,13,355789721,2,355796212
15957,226411536,16,351048980,2,354969987
15195,161702936,24,356096400,2,355292767
11903,297041944,24,352479396,2,356119379
3845,227715078,6,352972984,2,352972131
7428,42009610,10,353348820,2,355693218
7640,463092754,18,353230296,2,353220984
3494,170413066,10,351160372,2,351178658
9075,444023821,13,354970023,2,356033743
5416,214029318,6,356118983,2,356119120
6626,181044230,6,351483953,2,351515814
11031,79670300,28,350744730,2,350562041
687,205162509,13,363201204,2,355777253
5906,466910225,17,140104763036909,2,140104762768978
5212,522076175,15,356119364,2,351040250
1788,337650694,6,353744645,2,352256596
13668,202980361,9,350835517,2,350835542
7383,519243798,22,354556691,2,344763969
13300,145827846,6,354170336,2,356119120
12655,124582938,26,350562023,64,361208625
10682,425381901,13,344840459,2,344840298
5111,501849094,6,352907835,2,352907557
2281,117697545,9,353006895,2,353020223
3103,40398857,9,350780633,2,350808377
2971,202075168,32,363258160,2,350897053
5735,83449875,19,352249169,2,350870401
457,367589385,9,354403169,2,355910173
8574,392197135,15,351706052,2,351709780
12193,124667924,20,353109426,2,350562439
9040,507493391,15,355776498,2,350868434
4381,242455558,6,353566586,2,353591199
870,3992590,14,351312650,2,351308402
11615,280188948,20,353075538,64,353075925
14108,309100560,16,351633036,2,781383184
9289,47353866,10,351523766,2,350739111
1168,492707860,20,353752041,2,357525640
4640,56264713,9,355648185,2,350892642
15508,494071824,16,352988022,2,352988044
4869,510886918,6,362921372,2,350735119
16164,174538766,14,354927605,2,353993574
9600,436465677,13,352851503,2,356119120
2281,271768585,9,353006872,2,353020223
9879,363050004,20,351853093,2,351865193
3103,45549582,14,350780550,2,350808377
3686,467581966,14,350803080,2,350807692
3188,108092426,10,354461110,2,356119120
9909,443207686,6,350780150,2,350779041
16342,481955846,6,350783444,2,356119120
13119,408555526,6,352049155,2,344704739
5560,5819408,16,351596982,2,351596824
13822,98680841,9,355807083,2,354828162
14533,172044308,20,353751704,2,353752705
11679,27224082,18,350562095,2,356119379
1116,171023371,11,352749381,2,344704716
4106,457344014,14,351803867,2,351803694
10770,327711758,14,352890339,2,352895596
13095,125977616,16,351558682,2,356019551
6977,210512911,15,355765053,2,355764603
15705,50219023,15,344831231,2,355324383
3501,65052682,10,354028853,2,352961575
9938,448622608,16,354906025,2,354646356
2343,331927562,10,350752423,2,353979401
11791,9448458,10,350562095,2,353587375
9938,246545424,16,354906025,2,354646356
10166,34270226,18,355592755,2,355592594
2191,468828169,9,354625759,2,140104761663919
4152,465149988,36,355191289,64,355191633
6509,64726026,10,350803553,2,350803061
10674,230457358,14,350934007,2,351374388
6977,359300105,9,355764878,2,355764603
6977,224521228,12,355764878,2,355764603
9905,338247697,17,140104762963063,2,351550203
8558,383879185,17,352682241,2,352683470
808,368486418,18,353605741,2,350596314
7078,535991302,6,353600201,2,353569330
2717,118345744,16,350270727,2,354623667
1744,137169934,14,353079092,64,353079139
8859,238167052,12,351414598,2,356119379
16342,535972866,2,350783434,2,356119120
10984,254208013,13,367277431,2,347378268
11147,242449426,18,350562118,2,352046891
5124,446351374,14,350562118,2,346134974
11040,331175958,22,350839288,2,363907892
6528,222510091,11,354014470,2,645707142
8055,368155674,26,350754891,2,350761399
9201,432438290,18,353465583,2,353464933
8200,169023497,9,353499368,2,350562136
11139,233726993,17,355139359,2,355136695
8851,15811586,2,353636868,2,353626859
8851,361839622,6,353636868,2,353626859
15030,379684883,19,353645489,2,353644726
15827,417890317,13,356004222,2,351555353
9437,345238534,6,350678125,2,352070465
7308,93532172,12,355136644,2,355136994
2509,351357962,10,354553467,64,354561538
8851,246590470,6,353636868,2,353626859
4735,60864522,10,351595309,2,354697449
10359,192679952,16,350562494,2,353953661
28,442613766,6,353353633,2,353353460
13764,369490962,18,353051495,2,350723306
11700,22157333,21,350672784,2,781386592
2094,173756434,18,353749441,2,353753530
5073,487116806,6,353271490,2,350562177
3652,376019980,12,350736024,2,350736576
3725,462336024,24,353075538,64,353075925
15921,107828237,13,350562622,2,353953669
12899,297873414,6,353092490,2,350836843
13764,76987409,17,353051495,2,350723306
12451,414404617,9,354058354,2,645707267
15324,83134478,14,353108564,2,356119120
114,386107420,28,352988362,2,352986918
9250,115185678,14,355605768,2,355605660
15072,216025098,10,353270003,2,353273482
9909,155779078,6,350780134,2,350779041
570,29556762,26,353363933,2,353369070
5727,392510479,15,353128452,64,353111375
1619,424880148,20,353075508,2,353075633
8083,152816653,13,351775732,2,351794545
10202,176171017,9,351473571,2,356296858
5735,107995160,24,350870005,2,350870401
3889,413684746,10,350562118,2,352059965
2990,95716373,21,350838701,2,350838224
4207,87215114,10,350688399,2,350707581
15885,151208969,9,351200237,2,351196667
8975,281485336,24,351634920,2,351635767
15794,288027658,10,355564739,2,355565318
2066,218234886,6,351509068,2,352577406
8995,476684309,21,350562095,2,352300449
6965,403869706,10,353091030,2,355445731
6528,448267270,6,354014419,2,645707142
15194,41164832,32,350832101,2,350857764
13145,345016334,14,350562023,2,344704739
1400,532332555,11,353639431,2,781382800
11522,386435082,10,352880986,2,352881058
9731,424476687,15,351916375,2,356119399
10342,405947410,18,350763039,2,350771970
9245,484146192,16,353701251,2,353689985
6080,287883279,15,351491196,2,356119144
6491,96494605,13,353695134,2,353694285
13788,155596819,19,350763275,2,350770414
15072,389949457,17,353270188,2,353273482
9488,106597378,2,353044913,2,781383632
4849,533729290,10,350934007,2,356007047
14257,473444365,13,350934028,2,354036999
5866,7031817,9,356119240,2,351039564
5314,265497618,18,350562095,2,350562254
14048,156107789,13,350562444,2,356119120
16036,484150281,9,355401237,2,354646292
1999,527742990,14,351617251,2,356119379
6271,341003273,9,351849112,2,351865193
8055,316284946,18,350754891,2,350761399
13662,187579412,20,350824485,2,350824370
15010,139566090,10,351508235,2,351505020
16333,471963657,9,355814075,2,355814757
3428,450622470,6,354627552,2,354620994
1088,507043850,10,350722500,2,352026346
2550,256245777,17,345722812,2,345722946
11653,203330574,14,350562095,2,353150309
4189,310255630,14,351782308,2,351376251
298,261881870,14,355445748,2,350836374
7296,404063253,21,353463285,2,353407490
13172,239657998,14,352750704,2,352751890
1956,372865030,6,351685634,2,351401674
12411,89669642,10,354027826,2,352961407
11553,34159640,24,350678125,2,352078209
3368,291542036,20,350736286,2,350735582
5869,326209549,13,356119253,2,351040091
16065,291986456,24,351845770,2,351865193
1892,201863181,13,351434426,2,351434082
13040,93019146,10,355393659,2,356119120
1118,454770702,14,351601991,2,351558428
12102,199256078,14,350562118,2,352303072
2083,103430156,12,353367402,2,353368659
15746,474174476,12,345624358,2,350562136
2240,209958922,10,354024255,2,354027188
8959,125560843,11,351176793,2,351159903
7566,218644489,9,352381808,2,353276734
1071,485064714,10,353846214,2,350735365
16344,269631497,9,350807677,2,350934134
10017,164782093,13,353282283,2,353283899
8823,528119814,6,353226537,2,353228569
6785,370529299,19,350562023,2,350737411
13119,142752788,20,353064538,2,344704739
8636,412334089,9,355451460,2,781383568
1384,385903626,10,355446574,2,355444912
9289,138034185,9,351523766,2,350739111
862,290746382,14,362923351,2,362924114
10094,456265743,15,140104761663434,2,356119120
14759,98746383,15,350934007,2,350739111
12852,370763796,20,353108108,2,356119120
6598,207219721,9,350562023,2,344886320
13465,350247942,6,350562023,2,355136695
5869,46915593,9,351040396,2,351040091
534,494131210,10,351304876,2,355778396
8894,376505356,12,354495105,2,781383184
4598,84591618,2,350848228,2,350851704
1151,201377801,9,353691960,2,353705419
1825,525478918,6,355323548,2,351419081
6631,156861450,10,355545225,2,355547683
11562,348180486,6,355078196,2,355077964
2733,375991306,10,353060342,2,140104761680429
4886,159064082,18,351186093,2,355334322
16151,262264854,22,350739194,2,350739111
891,268133386,10,353863445,2,353865339
2680,496018458,26,350562334,2,350733864
6939,153483278,14,352880852,2,352880693
4040,475320339,19,353073542,2,353073760
10641,212064278,22,350562095,64,361208625
6977,525973523,19,355765053,2,355764603
1619,328996880,16,353078311,2,353075633
14068,494090256,16,352982952,2,350596314
9883,77288454,6,350689121,2,352269223
637,363621390,14,352930118,2,350808169
16382,389350421,21,353301707,2,355541304
10897,105839630,14,352297878,2,350562635
85,184790038,22,351162545,2,351159275
4308,119147530,10,354221942,2,354214804
3880,289555458,2,350934007,2,351599276
9032,195261452,12,351581569,2,353348658
6610,39003142,6,355814066,2,354646356
7832,188390421,21,359147236,2,359154598
9856,350370833,17,352001539,2,352001408
3709,497130510,14,350562076,2,350562113
13020,107609112,24,353374217,2,350562356
13518,159422476,12,140104763110691,2,351623310
11178,420565003,11,350934007,2,351601478
2717,97770510,14,350272157,2,354623667
3507,278080530,18,355451460,2,351615643
12207,192994310,6,350562095,2,356002371
4987,16630797,13,355814291,2,355814393
13160,536120334,14,351417841,2,356119120
7732,175789070,14,352711192,2,356119120
3306,359893001,9,353321137,64,344996230
5837,142179337,9,350736363,2,350620771
13010,154389518,14,350598218,2,350875318
3501,494074889,9,354028874,2,352961575
13662,373324810,10,355461050,2,351314858
13568,69781516,12,353089794,2,353089266
526,532813834,10,352982952,2,350596314
4417,482449410,2,355764507,2,355766165
15675,343002123,11,350562622,2,350934487
4417,353099782,6,355764099,2,355766165
934,521852938,10,352381808,2,353595442
8378,395508752,16,350562076,64,353631314
1415,29145105,17,352979706,2,352978443
7858,236495885,13,353465583,2,353465568
16317,18484234,10,363201172,2,363211853
11562,266869762,2,355078196,2,355077964
522,167571471,15,352982952,2,350596318
555,167533587,19,350761196,2,350770391
10100,149497865,9,351407771,2,351429246
14605,190289936,16,353020483,2,350562635
9605,226974733,13,351707674,2,351709681
13634,469563407,15,353527053,2,356119120
11448,402334744,24,350902309,2,350834164
6509,242102285,13,350803517,2,350803061
9075,172092429,13,354970280,2,356033743
11592,21185546,10,355756402,2,355755646
12467,449465362,18,363911565,2,363911531
2717,411641869,13,350272096,2,354623667
11123,436497425,17,350735075,2,355706611
524,363366415,15,351158561,2,351158408
8975,104966161,17,351860544,2,351865193
16164,312702978,2,354928112,2,353993574
11911,469190675,19,351514363,2,351514635
8323,376030214,6,350856157,2,351401629
5971,363036690,18,350842051,2,350842099
5040,481617936,16,353474297,2,350807592
14057,399240202,10,351934997,2,356119379
8448,408232973,13,355833724,2,353020778
8684,295687184,16,351835999,2,351835914
520,420640784,16,354098523,2,781382960
11592,430165003,11,355756402,2,355755646
10616,144886796,12,352390220,2,352396610
15324,336285718,22,353108268,2,356119120
12616,166448146,18,351937704,2,351396214
10807,391225353,9,354165611,2,350562635
9081,315578387,19,350562095,2,352300489
16125,416681997,13,353707838,2,353710429
521,309034003,19,354402975,2,355910173
804,227292184,24,350743926,2,345244102
6790,64386064,16,352751324,2,344704716
3889,193717265,17,355836821,2,353846293
1166,214970378,10,355892091,2,355892346
3650,87606291,19,355564962,2,350895172
11612,260237321,9,353121698,2,353120348
